transaction_id,member_id,book_id,branch_id,checkout_date,due_date,return_date,fine_amount
T002489,M0018,B0207,BR1,2024-11-14 11:54:00,2024-11-28 11:54:00,2024-11-20 11:54:00,0.0
T002490,M0021,B0339,BR4,2025-03-10 11:40:00,2025-03-24 11:40:00,2025-03-19 11:40:00,0.0
T002491,M0640,B0098,BR2,2025-01-02 12:04:00,2025-01-16 12:04:00,2025-01-06 12:04:00,0.0
T002492,M0367,B0248,BR1,2025-07-07 10:55:00,2025-07-21 10:55:00,2025-07-21 10:55:00,0.0
T002493,M0417,B0031,BR3,2024-08-28 13:21:00,2024-09-11 13:21:00,2024-09-04 13:21:00,0.0
T002494,M0003,B0004,BR2,2024-10-03 12:11:00,2024-10-17 12:11:00,2024-10-20 12:11:00,0.75
T002495,M0772,B0226,BR3,2024-01-25 10:30:00,2024-02-08 10:30:00,2024-02-04 10:30:00,0.0
T002496,M0595,B0122,BR3,2024-11-07 17:37:00,2024-11-21 17:37:00,2024-11-13 17:37:00,0.0
T002497,M0205,B0258,BR2,2025-05-28 14:05:00,2025-06-11 14:05:00,2025-06-10 14:05:00,0.0
T002498,M0218,B0163,BR1,2025-03-11 17:49:00,2025-03-25 17:49:00,2025-03-14 17:49:00,0.0
T002499,M0193,B0333,BR2,2024-03-08 10:32:00,2024-03-22 10:32:00,2024-04-10 10:32:00,4.75
T002500,M0036,B0391,BR2,2025-10-07 13:33:00,2025-10-21 13:33:00,2025-10-21 13:33:00,0.0
T002501,M0411,B0318,BR3,2024-05-03 13:50:00,2024-05-17 13:50:00,2024-05-26 13:50:00,2.25
T002502,M0280,B0401,BR1,2025-04-02 17:27:00,2025-04-16 17:27:00,2025-04-04 17:27:00,0.0
T002503,M0248,B0458,BR3,2024-11-09 17:21:00,2024-11-23 17:21:00,2024-11-14 17:21:00,0.0
T002504,M0723,B0074,BR3,2024-01-31 15:38:00,2024-02-14 15:38:00,2024-03-01 15:38:00,4.0
T002505,M0667,B0364,BR1,2025-05-14 17:37:00,2025-05-28 17:37:00,2025-05-25 17:37:00,0.0
T002506,M0616,B0333,BR1,2024-11-14 15:27:00,2024-11-28 15:27:00,2024-11-23 15:27:00,0.0
T002507,M0357,B0151,BR1,2025-09-03 18:33:00,2025-09-17 18:33:00,2025-09-25 18:33:00,2.0
T002508,M0331,B0173,BR2,2024-05-02 19:56:00,2024-05-16 19:56:00,2024-05-13 19:56:00,0.0
T002509,M0112,B0128,BR2,2025-11-30 17:05:00,2025-12-14 17:05:00,2025-12-01 17:05:00,0.0
T002510,M0522,B0299,BR1,2024-11-05 13:47:00,2024-11-19 13:47:00,2024-11-30 13:47:00,2.75
T002511,M0778,B0159,BR3,2024-03-16 13:24:00,2024-03-30 13:24:00,2024-03-27 13:24:00,0.0
T002512,M0512,B0487,BR3,2024-04-12 16:42:00,2024-04-26 16:42:00,2024-04-25 16:42:00,0.0
T002513,M0055,B0418,BR1,2024-12-15 11:24:00,2024-12-29 11:24:00,2024-12-17 11:24:00,0.0
T002514,M0302,B0419,BR4,2024-11-04 19:12:00,2024-11-18 19:12:00,2024-12-05 19:12:00,4.25
T002515,M0526,B0176,BR2,2024-05-03 19:29:00,2024-05-17 19:29:00,2024-05-09 19:29:00,0.0
T002516,M0185,B0130,BR1,2024-02-15 17:26:00,2024-02-29 17:26:00,2024-02-21 17:26:00,0.0
T002517,M0687,B0013,BR1,2024-04-22 16:07:00,2024-05-06 16:07:00,2024-05-09 16:07:00,0.75
T002518,M0631,B0336,BR2,2024-04-28 13:49:00,2024-05-12 13:49:00,2024-05-03 13:49:00,0.0
T002519,M0529,B0230,BR1,2025-04-18 12:37:00,2025-05-02 12:37:00,2025-04-23 12:37:00,0.0
T002520,M0149,B0417,BR3,2024-11-12 12:00:00,2024-11-26 12:00:00,2024-11-25 12:00:00,0.0
T002521,M0113,B0469,BR4,2024-09-29 17:56:00,2024-10-13 17:56:00,2024-10-24 17:56:00,2.75
T002522,M0722,B0500,BR2,2025-03-02 14:59:00,2025-03-16 14:59:00,2025-03-28 14:59:00,3.0
T002523,M0075,B0139,BR4,2024-09-27 13:06:00,2024-10-11 13:06:00,2024-10-09 13:06:00,0.0
T002524,M0792,B0108,BR3,2025-08-07 17:42:00,2025-08-21 17:42:00,2025-08-08 17:42:00,0.0
T002525,M0360,B0350,BR1,2024-08-06 16:12:00,2024-08-20 16:12:00,2024-08-17 16:12:00,0.0
T002526,M0123,B0461,BR3,2024-05-27 11:57:00,2024-06-10 11:57:00,2024-05-31 11:57:00,0.0
T002527,M0205,B0267,BR2,2024-06-23 13:17:00,2024-07-07 13:17:00,2024-06-30 13:17:00,0.0
T002528,M0512,B0393,BR3,2025-02-04 17:33:00,2025-02-18 17:33:00,2025-02-06 17:33:00,0.0
T002529,M0029,B0301,BR4,2024-03-05 17:46:00,2024-03-19 17:46:00,2024-03-16 17:46:00,0.0
T002530,M0614,B0241,BR1,2024-09-16 10:58:00,2024-09-30 10:58:00,2024-09-30 10:58:00,0.0
T002531,M0279,B0050,BR2,2024-11-13 15:12:00,2024-11-27 15:12:00,2024-11-14 15:12:00,0.0
T002532,M0578,B0300,BR2,2025-01-09 17:04:00,2025-01-23 17:04:00,2025-01-23 17:04:00,0.0
T002533,M0043,B0099,BR2,2024-03-29 12:00:00,2024-04-12 12:00:00,2024-04-11 12:00:00,0.0
T002534,M0538,B0098,BR1,2025-04-02 18:29:00,2025-04-16 18:29:00,2025-04-09 18:29:00,0.0
T002535,M0313,B0107,BR1,2025-06-09 16:49:00,2025-06-23 16:49:00,2025-06-22 16:49:00,0.0
T002536,M0755,B0335,BR1,2024-04-02 14:26:00,2024-04-16 14:26:00,2024-04-16 14:26:00,0.0
T002537,M0310,B0183,BR2,2024-03-26 16:30:00,2024-04-09 16:30:00,2024-03-29 16:30:00,0.0
T002538,M0292,B0174,BR2,2024-04-12 17:30:00,2024-04-26 17:30:00,2024-04-24 17:30:00,0.0
T002539,M0249,B0004,BR1,2024-05-23 15:55:00,2024-06-06 15:55:00,2024-05-29 15:55:00,0.0
T002540,M0112,B0175,BR2,2024-09-10 11:52:00,2024-09-24 11:52:00,2024-10-10 11:52:00,4.0
T002541,M0311,B0256,BR1,2024-11-20 12:31:00,2024-12-04 12:31:00,2024-11-21 12:31:00,0.0
T002542,M0530,B0134,BR1,2025-10-07 15:02:00,2025-10-21 15:02:00,2025-10-17 15:02:00,0.0
T002543,M0702,B0353,BR1,2024-04-15 15:15:00,2024-04-29 15:15:00,2024-04-24 15:15:00,0.0
T002544,M0533,B0287,BR2,2024-04-15 16:52:00,2024-04-29 16:52:00,2024-04-24 16:52:00,0.0
T002545,M0437,B0185,BR2,2025-09-14 14:36:00,2025-09-28 14:36:00,2025-09-21 14:36:00,0.0
T002546,M0092,B0233,BR1,2024-04-09 15:58:00,2024-04-23 15:58:00,2024-04-10 15:58:00,0.0
T002547,M0272,B0013,BR3,2025-08-11 13:57:00,2025-08-25 13:57:00,2025-08-13 13:57:00,0.0
T002548,M0327,B0176,BR3,2024-10-23 13:13:00,2024-11-06 13:13:00,2024-10-25 13:13:00,0.0
T002549,M0161,B0419,BR1,2025-02-26 16:49:00,2025-03-12 16:49:00,2025-03-11 16:49:00,0.0
T002550,M0721,B0220,BR3,2025-05-04 16:13:00,2025-05-18 16:13:00,2025-05-18 16:13:00,0.0
T002551,M0435,B0451,BR3,2024-02-06 19:39:00,2024-02-20 19:39:00,2024-02-18 19:39:00,0.0
T002552,M0070,B0209,BR1,2025-10-24 15:57:00,2025-11-07 15:57:00,2025-10-25 15:57:00,0.0
T002553,M0550,B0023,BR1,2024-03-01 16:29:00,2024-03-15 16:29:00,2024-03-08 16:29:00,0.0
T002554,M0621,B0128,BR2,2024-03-25 15:13:00,2024-04-08 15:13:00,2024-03-28 15:13:00,0.0
T002555,M0540,B0357,BR1,2025-02-11 13:13:00,2025-02-25 13:13:00,2025-02-12 13:13:00,0.0
T002556,M0356,B0233,BR2,2024-10-21 14:42:00,2024-11-04 14:42:00,2024-10-23 14:42:00,0.0
T002557,M0326,B0105,BR2,2025-05-30 15:37:00,2025-06-13 15:37:00,2025-06-12 15:37:00,0.0
T002558,M0305,B0267,BR2,2025-08-06 16:02:00,2025-08-20 16:02:00,2025-08-11 16:02:00,0.0
T002559,M0369,B0435,BR2,2025-01-26 12:37:00,2025-02-09 12:37:00,2025-02-05 12:37:00,0.0
T002560,M0555,B0291,BR1,2025-09-02 17:17:00,2025-09-16 17:17:00,2025-09-12 17:17:00,0.0
T002561,M0769,B0467,BR2,2024-04-16 18:01:00,2024-04-30 18:01:00,2024-04-24 18:01:00,0.0
T002562,M0110,B0169,BR2,2024-06-17 17:32:00,2024-07-01 17:32:00,2024-07-01 17:32:00,0.0
T002563,M0273,B0443,BR3,2025-04-16 15:42:00,2025-04-30 15:42:00,2025-04-28 15:42:00,0.0
T002564,M0737,B0128,BR3,2024-04-02 14:04:00,2024-04-16 14:04:00,2024-04-06 14:04:00,0.0
T002565,M0056,B0461,BR2,2024-04-25 17:15:00,2024-05-09 17:15:00,2024-05-05 17:15:00,0.0
T002566,M0603,B0237,BR1,2025-11-09 17:44:00,2025-11-23 17:44:00,2025-11-11 17:44:00,0.0
T002567,M0614,B0236,BR1,2024-09-10 18:15:00,2024-09-24 18:15:00,2024-09-15 18:15:00,0.0
T002568,M0096,B0459,BR4,2025-05-09 15:47:00,2025-05-23 15:47:00,2025-06-02 15:47:00,2.5
T002569,M0037,B0120,BR1,2024-06-24 11:02:00,2024-07-08 11:02:00,2024-07-05 11:02:00,0.0
T002570,M0545,B0120,BR3,2024-10-07 14:10:00,2024-10-21 14:10:00,2024-10-17 14:10:00,0.0
T002571,M0694,B0084,BR4,2024-07-16 18:09:00,2024-07-30 18:09:00,2024-07-29 18:09:00,0.0
T002572,M0608,B0437,BR1,2025-07-11 12:16:00,2025-07-25 12:16:00,2025-07-21 12:16:00,0.0
T002573,M0773,B0080,BR1,2024-03-25 11:56:00,2024-04-08 11:56:00,2024-03-28 11:56:00,0.0
T002574,M0519,B0334,BR1,2024-01-11 16:40:00,2024-01-25 16:40:00,2024-01-14 16:40:00,0.0
T002575,M0245,B0456,BR2,2025-09-26 16:24:00,2025-10-10 16:24:00,2025-10-05 16:24:00,0.0
T002576,M0295,B0445,BR1,2025-10-20 14:15:00,2025-11-03 14:15:00,2025-11-03 14:15:00,0.0
T002577,M0669,B0208,BR1,2024-08-01 16:01:00,2024-08-15 16:01:00,2024-08-07 16:01:00,0.0
T002578,M0002,B0222,BR1,2025-09-30 15:43:00,2025-10-14 15:43:00,2025-10-04 15:43:00,0.0
T002579,M0285,B0429,BR3,2025-09-09 09:22:00,2025-09-23 09:22:00,2025-10-05 09:22:00,3.0
T002580,M0572,B0402,BR2,2024-11-04 09:44:00,2024-11-18 09:44:00,2024-11-05 09:44:00,0.0
T002581,M0268,B0327,BR4,2025-02-05 17:23:00,2025-02-19 17:23:00,2025-02-20 17:23:00,0.25
T002582,M0741,B0478,BR3,2025-04-07 13:45:00,2025-04-21 13:45:00,2025-04-14 13:45:00,0.0
T002583,M0312,B0382,BR1,2024-02-14 16:28:00,2024-02-28 16:28:00,2024-02-28 16:28:00,0.0
T002584,M0399,B0433,BR2,2024-04-22 13:28:00,2024-05-06 13:28:00,2024-04-29 13:28:00,0.0
T002585,M0519,B0186,BR1,2024-02-12 17:52:00,2024-02-26 17:52:00,2024-02-14 17:52:00,0.0
T002586,M0189,B0150,BR1,2025-03-03 17:34:00,2025-03-17 17:34:00,2025-03-04 17:34:00,0.0
T002587,M0160,B0092,BR4,2025-08-07 17:59:00,2025-08-21 17:59:00,2025-08-27 17:59:00,1.5
T002588,M0209,B0475,BR2,2024-08-18 16:42:00,2024-09-01 16:42:00,2024-08-19 16:42:00,0.0
T002589,M0336,B0295,BR3,2025-10-31 09:12:00,2025-11-14 09:12:00,2025-11-01 09:12:00,0.0
T002590,M0159,B0320,BR4,2025-05-10 15:55:00,2025-05-24 15:55:00,2025-05-23 15:55:00,0.0
T002591,M0796,B0349,BR4,2024-03-15 10:41:00,2024-03-29 10:41:00,2024-03-19 10:41:00,0.0
T002592,M0715,B0034,BR1,2025-04-01 15:59:00,2025-04-15 15:59:00,2025-05-05 15:59:00,5.0
T002593,M0557,B0379,BR1,2025-11-24 19:16:00,2025-12-08 19:16:00,2025-11-28 19:16:00,0.0
T002594,M0107,B0056,BR1,2025-04-08 11:26:00,2025-04-22 11:26:00,2025-04-18 11:26:00,0.0
T002595,M0697,B0054,BR1,2024-03-14 16:51:00,2024-03-28 16:51:00,2024-04-12 16:51:00,3.75
T002596,M0454,B0402,BR3,2025-08-18 18:04:00,2025-09-01 18:04:00,2025-09-16 18:04:00,3.75
T002597,M0475,B0364,BR3,2025-11-08 15:23:00,2025-11-22 15:23:00,2025-11-11 15:23:00,0.0
T002598,M0429,B0146,BR1,2025-10-14 17:36:00,2025-10-28 17:36:00,2025-10-23 17:36:00,0.0
T002599,M0577,B0484,BR2,2025-05-16 15:05:00,2025-05-30 15:05:00,2025-05-27 15:05:00,0.0
T002600,M0368,B0088,BR1,2024-06-26 19:16:00,2024-07-10 19:16:00,2024-07-20 19:16:00,2.5
T002601,M0507,B0086,BR1,2025-04-11 10:49:00,2025-04-25 10:49:00,2025-04-18 10:49:00,0.0
T002602,M0045,B0210,BR1,2024-11-07 17:07:00,2024-11-21 17:07:00,2024-12-04 17:07:00,3.25
T002603,M0726,B0320,BR3,2025-01-21 12:10:00,2025-02-04 12:10:00,2025-02-16 12:10:00,3.0
T002604,M0746,B0353,BR1,2025-10-21 18:35:00,2025-11-04 18:35:00,2025-10-26 18:35:00,0.0
T002605,M0701,B0070,BR3,2024-12-16 15:24:00,2024-12-30 15:24:00,2024-12-19 15:24:00,0.0
T002606,M0514,B0430,BR1,2024-12-04 17:35:00,2024-12-18 17:35:00,2024-12-08 17:35:00,0.0
T002607,M0412,B0203,BR4,2025-02-05 17:36:00,2025-02-19 17:36:00,2025-02-06 17:36:00,0.0
T002608,M0600,B0467,BR2,2024-03-28 13:59:00,2024-04-11 13:59:00,2024-04-05 13:59:00,0.0
T002609,M0110,B0348,BR2,2024-01-16 15:11:00,2024-01-30 15:11:00,2024-01-22 15:11:00,0.0
T002610,M0110,B0448,BR2,2024-03-09 17:54:00,2024-03-23 17:54:00,2024-03-13 17:54:00,0.0
T002611,M0343,B0058,BR3,2025-10-31 19:26:00,2025-11-14 19:26:00,2025-11-04 19:26:00,0.0
T002612,M0783,B0365,BR2,2025-04-29 13:39:00,2025-05-13 13:39:00,2025-05-06 13:39:00,0.0
T002613,M0054,B0242,BR1,2024-10-23 13:39:00,2024-11-06 13:39:00,2024-10-30 13:39:00,0.0
T002614,M0280,B0026,BR1,2024-10-07 10:13:00,2024-10-21 10:13:00,2024-10-19 10:13:00,0.0
T002615,M0509,B0334,BR4,2024-04-26 18:42:00,2024-05-10 18:42:00,2024-04-27 18:42:00,0.0
T002616,M0756,B0062,BR3,2024-04-15 15:29:00,2024-04-29 15:29:00,2024-04-29 15:29:00,0.0
T002617,M0734,B0361,BR3,2025-03-26 15:38:00,2025-04-09 15:38:00,2025-04-15 15:38:00,1.5
T002618,M0184,B0311,BR1,2024-08-15 12:15:00,2024-08-29 12:15:00,2024-08-28 12:15:00,0.0
T002619,M0011,B0333,BR2,2024-11-14 18:14:00,2024-11-28 18:14:00,2024-11-25 18:14:00,0.0
T002620,M0009,B0366,BR3,2025-08-05 14:54:00,2025-08-19 14:54:00,2025-08-11 14:54:00,0.0
T002621,M0042,B0064,BR4,2025-04-15 10:13:00,2025-04-29 10:13:00,2025-04-26 10:13:00,0.0
T002622,M0278,B0424,BR1,2024-05-31 18:56:00,2024-06-14 18:56:00,2024-06-02 18:56:00,0.0
T002623,M0680,B0244,BR4,2025-11-05 14:00:00,2025-11-19 14:00:00,2025-11-21 14:00:00,0.5
T002624,M0342,B0430,BR3,2025-01-01 15:19:00,2025-01-15 15:19:00,2025-01-03 15:19:00,0.0
T002625,M0441,B0226,BR1,2024-03-19 13:18:00,2024-04-02 13:18:00,2024-03-24 13:18:00,0.0
T002626,M0005,B0487,BR1,2024-09-04 17:49:00,2024-09-18 17:49:00,2024-09-13 17:49:00,0.0
T002627,M0090,B0021,BR4,2025-03-13 11:52:00,2025-03-27 11:52:00,2025-04-08 11:52:00,3.0
T002628,M0521,B0207,BR1,2025-04-04 15:27:00,2025-04-18 15:27:00,2025-04-14 15:27:00,0.0
T002629,M0083,B0176,BR1,2025-05-12 17:23:00,2025-05-26 17:23:00,2025-05-22 17:23:00,0.0
T002630,M0129,B0012,BR2,2024-10-01 16:13:00,2024-10-15 16:13:00,2024-10-09 16:13:00,0.0
T002631,M0283,B0165,BR4,2024-10-15 17:00:00,2024-10-29 17:00:00,2024-10-28 17:00:00,0.0
T002632,M0596,B0438,BR2,2024-01-01 16:04:00,2024-01-15 16:04:00,2024-01-25 16:04:00,2.5
T002633,M0784,B0102,BR2,2024-07-11 14:09:00,2024-07-25 14:09:00,2024-07-17 14:09:00,0.0
T002634,M0629,B0038,BR3,2024-04-22 18:49:00,2024-05-06 18:49:00,2024-05-05 18:49:00,0.0
T002635,M0103,B0235,BR4,2025-11-27 17:08:00,2025-12-11 17:08:00,2025-12-09 17:08:00,0.0
T002636,M0027,B0303,BR1,2024-10-04 19:57:00,2024-10-18 19:57:00,2024-10-12 19:57:00,0.0
T002637,M0388,B0479,BR2,2024-05-20 14:30:00,2024-06-03 14:30:00,2024-06-12 14:30:00,2.25
T002638,M0136,B0024,BR3,2024-04-27 18:45:00,2024-05-11 18:45:00,2024-05-10 18:45:00,0.0
T002639,M0784,B0421,BR2,2025-09-24 14:03:00,2025-10-08 14:03:00,2025-10-05 14:03:00,0.0
T002640,M0759,B0064,BR4,2024-04-19 17:29:00,2024-05-03 17:29:00,2024-05-04 17:29:00,0.25
T002641,M0493,B0051,BR1,2024-01-17 19:22:00,2024-01-31 19:22:00,2024-02-18 19:22:00,4.5
T002642,M0273,B0338,BR3,2025-04-06 19:08:00,2025-04-20 19:08:00,2025-04-25 19:08:00,1.25
T002643,M0505,B0027,BR2,2024-10-22 18:52:00,2024-11-05 18:52:00,2024-10-31 18:52:00,0.0
T002644,M0547,B0194,BR1,2024-10-18 14:39:00,2024-11-01 14:39:00,2024-11-12 14:39:00,2.75
T002645,M0741,B0218,BR3,2024-05-03 15:37:00,2024-05-17 15:37:00,2024-05-04 15:37:00,0.0
T002646,M0060,B0108,BR4,2025-12-01 12:28:00,2025-12-15 12:28:00,2025-12-03 12:28:00,0.0
T002647,M0470,B0149,BR2,2024-04-07 16:08:00,2024-04-21 16:08:00,2024-04-21 16:08:00,0.0
T002648,M0618,B0465,BR1,2025-09-26 13:24:00,2025-10-10 13:24:00,2025-09-29 13:24:00,0.0
T002649,M0365,B0391,BR1,2024-10-02 17:15:00,2024-10-16 17:15:00,2024-10-10 17:15:00,0.0
T002650,M0245,B0487,BR2,2025-11-15 15:47:00,2025-11-29 15:47:00,2025-11-24 15:47:00,0.0
T002651,M0211,B0391,BR2,2025-07-21 10:49:00,2025-08-04 10:49:00,2025-07-26 10:49:00,0.0
T002652,M0794,B0218,BR3,2025-11-29 12:07:00,2025-12-13 12:07:00,2025-12-09 12:07:00,0.0
T002653,M0173,B0208,BR4,2024-09-05 13:20:00,2024-09-19 13:20:00,2024-09-23 13:20:00,1.0
T002654,M0587,B0201,BR2,2024-09-01 13:25:00,2024-09-15 13:25:00,2024-09-14 13:25:00,0.0
T002655,M0750,B0324,BR1,2025-05-06 13:17:00,2025-05-20 13:17:00,2025-05-14 13:17:00,0.0
T002656,M0726,B0368,BR3,2024-01-23 15:28:00,2024-02-06 15:28:00,2024-02-06 15:28:00,0.0
T002657,M0767,B0253,BR2,2025-04-08 12:16:00,2025-04-22 12:16:00,2025-05-12 12:16:00,5.0
T002658,M0128,B0111,BR2,2025-01-23 15:36:00,2025-02-06 15:36:00,2025-02-14 15:36:00,2.0
T002659,M0105,B0469,BR1,2025-02-13 19:55:00,2025-02-27 19:55:00,2025-03-15 19:55:00,4.0
T002660,M0031,B0476,BR1,2024-06-13 11:51:00,2024-06-27 11:51:00,2024-06-20 11:51:00,0.0
T002661,M0305,B0399,BR2,2024-03-20 13:13:00,2024-04-03 13:13:00,2024-04-11 13:13:00,2.0
T002662,M0243,B0084,BR2,2024-04-24 17:32:00,2024-05-08 17:32:00,2024-04-28 17:32:00,0.0
T002663,M0568,B0216,BR4,2024-09-02 14:21:00,2024-09-16 14:21:00,2024-09-15 14:21:00,0.0
T002664,M0382,B0078,BR3,2024-04-01 16:52:00,2024-04-15 16:52:00,2024-04-07 16:52:00,0.0
T002665,M0343,B0154,BR3,2025-04-20 18:17:00,2025-05-04 18:17:00,2025-04-29 18:17:00,0.0
T002666,M0744,B0326,BR3,2025-04-23 15:55:00,2025-05-07 15:55:00,2025-05-05 15:55:00,0.0
T002667,M0151,B0214,BR1,2025-08-11 13:54:00,2025-08-25 13:54:00,2025-08-24 13:54:00,0.0
T002668,M0147,B0370,BR1,2024-04-06 12:41:00,2024-04-20 12:41:00,2024-04-17 12:41:00,0.0
T002669,M0375,B0073,BR3,2024-01-19 15:58:00,2024-02-02 15:58:00,2024-01-30 15:58:00,0.0
T002670,M0261,B0131,BR2,2024-02-28 15:55:00,2024-03-13 15:55:00,2024-03-23 15:55:00,2.5
T002671,M0015,B0005,BR1,2025-03-06 15:19:00,2025-03-20 15:19:00,2025-03-08 15:19:00,0.0
T002672,M0639,B0015,BR2,2024-10-09 14:49:00,2024-10-23 14:49:00,2024-10-16 14:49:00,0.0
T002673,M0296,B0182,BR2,2024-05-30 12:06:00,2024-06-13 12:06:00,2024-06-09 12:06:00,0.0
T002674,M0330,B0244,BR1,2025-08-23 17:09:00,2025-09-06 17:09:00,2025-09-18 17:09:00,3.0
T002675,M0595,B0469,BR3,2024-05-29 13:57:00,2024-06-12 13:57:00,2024-06-04 13:57:00,0.0
T002676,M0272,B0452,BR3,2024-04-07 17:14:00,2024-04-21 17:14:00,2024-04-14 17:14:00,0.0
T002677,M0705,B0484,BR3,2025-09-11 09:10:00,2025-09-25 09:10:00,2025-09-22 09:10:00,0.0
T002678,M0710,B0272,BR2,2025-03-13 13:07:00,2025-03-27 13:07:00,2025-03-15 13:07:00,0.0
T002679,M0607,B0382,BR2,2025-11-10 15:13:00,2025-11-24 15:13:00,2025-11-19 15:13:00,0.0
T002680,M0220,B0368,BR2,2025-06-01 19:59:00,2025-06-15 19:59:00,2025-06-07 19:59:00,0.0
T002681,M0559,B0164,BR1,2024-05-14 14:54:00,2024-05-28 14:54:00,2024-06-08 14:54:00,2.75
T002682,M0705,B0129,BR3,2025-04-09 11:40:00,2025-04-23 11:40:00,2025-04-11 11:40:00,0.0
T002683,M0740,B0333,BR1,2025-03-27 10:17:00,2025-04-10 10:17:00,2025-03-28 10:17:00,0.0
T002684,M0473,B0260,BR1,2025-11-04 19:45:00,2025-11-18 19:45:00,2025-11-13 19:45:00,0.0
T002685,M0417,B0082,BR3,2024-03-14 15:57:00,2024-03-28 15:57:00,2024-03-25 15:57:00,0.0
T002686,M0547,B0184,BR1,2025-02-13 12:03:00,2025-02-27 12:03:00,2025-02-28 12:03:00,0.25
T002687,M0073,B0191,BR4,2025-08-26 17:56:00,2025-09-09 17:56:00,2025-09-21 17:56:00,3.0
T002688,M0309,B0065,BR1,2024-02-13 17:49:00,2024-02-27 17:49:00,2024-02-27 17:49:00,0.0
T002689,M0497,B0048,BR3,2025-11-28 15:07:00,2025-12-12 15:07:00,2025-12-31 15:07:00,4.75
T002690,M0206,B0476,BR3,2024-06-19 15:49:00,2024-07-03 15:49:00,2024-06-23 15:49:00,0.0
T002691,M0135,B0306,BR2,2024-01-18 13:11:00,2024-02-01 13:11:00,2024-01-28 13:11:00,0.0
T002692,M0205,B0447,BR2,2025-10-13 16:08:00,2025-10-27 16:08:00,2025-10-24 16:08:00,0.0
T002693,M0736,B0022,BR1,2025-05-14 13:59:00,2025-05-28 13:59:00,2025-05-16 13:59:00,0.0
T002694,M0091,B0156,BR4,2025-05-19 16:16:00,2025-06-02 16:16:00,2025-05-28 16:16:00,0.0
T002695,M0004,B0203,BR1,2024-09-20 13:05:00,2024-10-04 13:05:00,2024-09-30 13:05:00,0.0
T002696,M0241,B0033,BR1,2024-10-23 12:13:00,2024-11-06 12:13:00,2024-11-06 12:13:00,0.0
T002697,M0738,B0075,BR4,2024-10-10 09:30:00,2024-10-24 09:30:00,2024-10-15 09:30:00,0.0
T002698,M0413,B0445,BR3,2025-12-06 11:15:00,2025-12-20 11:15:00,2025-12-08 11:15:00,0.0
T002699,M0386,B0010,BR2,2024-10-28 09:45:00,2024-11-11 09:45:00,2024-11-05 09:45:00,0.0
T002700,M0032,B0277,BR1,2025-10-19 10:08:00,2025-11-02 10:08:00,2025-10-27 10:08:00,0.0
T002701,M0400,B0389,BR2,2024-10-06 16:41:00,2024-10-20 16:41:00,2024-10-13 16:41:00,0.0
T002702,M0439,B0071,BR3,2025-11-26 13:36:00,2025-12-10 13:36:00,2025-12-12 13:36:00,0.5
T002703,M0268,B0170,BR4,2025-04-29 13:06:00,2025-05-13 13:06:00,2025-05-02 13:06:00,0.0
T002704,M0241,B0037,BR1,2025-01-19 19:46:00,2025-02-02 19:46:00,2025-02-01 19:46:00,0.0
T002705,M0684,B0300,BR2,2024-08-30 14:36:00,2024-09-13 14:36:00,2024-09-04 14:36:00,0.0
T002706,M0798,B0277,BR3,2024-11-05 13:15:00,2024-11-19 13:15:00,2024-11-11 13:15:00,0.0
T002707,M0742,B0196,BR3,2024-02-05 12:01:00,2024-02-19 12:01:00,2024-02-13 12:01:00,0.0
T002708,M0073,B0318,BR4,2025-02-18 14:32:00,2025-03-04 14:32:00,2025-02-22 14:32:00,0.0
T002709,M0752,B0165,BR2,2025-05-16 12:11:00,2025-05-30 12:11:00,2025-05-18 12:11:00,0.0
T002710,M0112,B0032,BR2,2025-06-13 12:25:00,2025-06-27 12:25:00,2025-06-18 12:25:00,0.0
T002711,M0567,B0073,BR1,2024-09-29 17:16:00,2024-10-13 17:16:00,2024-09-30 17:16:00,0.0
T002712,M0396,B0471,BR1,2024-03-08 11:34:00,2024-03-22 11:34:00,2024-03-21 11:34:00,0.0
T002713,M0584,B0171,BR3,2024-02-05 12:33:00,2024-02-19 12:33:00,2024-02-09 12:33:00,0.0
T002714,M0523,B0148,BR3,2024-03-09 18:48:00,2024-03-23 18:48:00,2024-03-25 18:48:00,0.5
T002715,M0402,B0483,BR1,2025-10-07 15:44:00,2025-10-21 15:44:00,2025-10-14 15:44:00,0.0
T002716,M0168,B0417,BR2,2024-04-25 15:30:00,2024-05-09 15:30:00,2024-05-07 15:30:00,0.0
T002717,M0353,B0241,BR1,2024-08-09 12:58:00,2024-08-23 12:58:00,2024-08-20 12:58:00,0.0
T002718,M0635,B0387,BR2,2024-11-01 12:53:00,2024-11-15 12:53:00,2024-11-15 12:53:00,0.0
T002719,M0306,B0351,BR1,2025-12-30 14:54:00,2026-01-13 14:54:00,,0.0
T002720,M0058,B0496,BR1,2024-08-07 19:23:00,2024-08-21 19:23:00,2024-09-07 19:23:00,4.25
T002721,M0246,B0319,BR2,2024-04-13 17:02:00,2024-04-27 17:02:00,2024-04-22 17:02:00,0.0
T002722,M0099,B0129,BR1,2025-10-21 17:44:00,2025-11-04 17:44:00,2025-11-01 17:44:00,0.0
T002723,M0155,B0182,BR2,2025-10-31 12:42:00,2025-11-14 12:42:00,2025-11-03 12:42:00,0.0
T002724,M0460,B0114,BR4,2024-06-26 19:00:00,2024-07-10 19:00:00,2024-07-25 19:00:00,3.75
T002725,M0713,B0468,BR1,2025-12-24 18:49:00,2026-01-07 18:49:00,,0.0
